Satellite,Ocean,Date,Value,Decimal_Date
Jason.2,Atlantic Ocean,2012-11-10,55.32,2012.860655737705
Jason.2,Bay Bengal,2012-11-10,41.87,2012.860655737705
Jason.2,Bering Sea,2012-11-10,30.22,2012.860655737705
Jason.2,Caribbean Sea,2012-11-10,71.84,2012.860655737705
Jason.2,Gulf Mexico,2012-11-10,89.46,2012.860655737705
Jason.2,Indian Ocean,2012-11-10,45.32,2012.860655737705
Jason.2,Indonesian,2012-11-10,44.98,2012.860655737705
Jason.2,Mediterranean,2012-11-10,149.73,2012.860655737705
Jason.2,Nino,2012-11-10,54.97,2012.860655737705
Jason.2,North Atlantic,2012-11-10,76.41,2012.860655737705
Jason.2,North Pacific,2012-11-10,80.51,2012.860655737705
Jason.2,Pacific Ocean,2012-11-10,35.86,2012.860655737705
Jason.2,Sea Japan,2012-11-10,138.2,2012.860655737705
Jason.2,Southern Ocean,2012-11-10,28.16,2012.860655737705
Jason.2,Tropics,2012-11-10,46.55,2012.860655737705
Jason.2,World,2012-11-10,46.04,2012.860655737705
Jason.2,Yellow Sea,2012-11-10,111.46,2012.860655737705
Jason.1,Adriatic Sea,2012-11-11,41.99,2012.863387978142
Jason.1,Andaman Sea,2012-11-11,107.51,2012.863387978142
Jason.2,Adriatic Sea,2012-11-11,103.63,2012.863387978142
Jason.1,Adriatic Sea,2012-11-19,11.19,2012.8852459016393
Jason.1,Bay Bengal,2012-11-19,31.44,2012.8852459016393
Jason.1,Caribbean Sea,2012-11-19,63.62,2012.8852459016393
Jason.1,Persian Gulf,2012-11-19,70.33,2012.8852459016393
Jason.1,South China,2012-11-19,96.17,2012.8852459016393
Jason.1,Yellow Sea,2012-11-19,67.61,2012.8852459016393
Jason.2,Andaman Sea,2012-11-19,156.05,2012.8852459016393
Jason.2,Baltic Sea,2012-11-19,248.05,2012.8852459016393
Jason.2,Mediterranean,2012-11-19,28.43,2012.8852459016393
Jason.2,North Sea,2012-11-19,72.59,2012.8852459016393
Jason.2,Persian Gulf,2012-11-19,128.73,2012.8852459016393
Jason.2,Sea Okhotsk,2012-11-19,47.02,2012.8852459016393
Jason.1,Andaman Sea,2012-11-20,160.51,2012.8879781420765
Jason.1,Arabian Sea,2012-11-20,35.49,2012.8879781420765
Jason.1,Atlantic Ocean,2012-11-20,46.85,2012.8879781420765
Jason.1,Baltic Sea,2012-11-20,236.0,2012.8879781420765
Jason.1,Bering Sea,2012-11-20,26.02,2012.8879781420765
Jason.1,Gulf Mexico,2012-11-20,88.7,2012.8879781420765
Jason.1,Indian Ocean,2012-11-20,48.68,2012.8879781420765
Jason.1,Indonesian,2012-11-20,65.31,2012.8879781420765
Jason.1,Mediterranean,2012-11-20,21.38,2012.8879781420765
Jason.1,Nino,2012-11-20,58.96,2012.8879781420765
Jason.1,North Atlantic,2012-11-20,59.49,2012.8879781420765
Jason.1,North Pacific,2012-11-20,77.37,2012.8879781420765
Jason.1,North Sea,2012-11-20,80.84,2012.8879781420765
Jason.1,Pacific Ocean,2012-11-20,43.7,2012.8879781420765
Jason.1,Sea Okhotsk,2012-11-20,46.71,2012.8879781420765
Jason.1,Southern Ocean,2012-11-20,32.99,2012.8879781420765
Jason.1,Tropics,2012-11-20,49.71,2012.8879781420765
Jason.1,World,2012-11-20,47.16,2012.8879781420765
Jason.2,Arabian Sea,2012-11-20,45.38,2012.8879781420765
Jason.2,Atlantic Ocean,2012-11-20,46.12,2012.8879781420765
Jason.2,Bay Bengal,2012-11-20,52.27,2012.8879781420765
Jason.2,Bering Sea,2012-11-20,19.42,2012.8879781420765
Jason.2,Caribbean Sea,2012-11-20,68.74,2012.8879781420765
Jason.2,Gulf Mexico,2012-11-20,87.36,2012.8879781420765
Jason.2,Indian Ocean,2012-11-20,51.92,2012.8879781420765
Jason.2,Indonesian,2012-11-20,66.38,2012.8879781420765
Jason.2,Nino,2012-11-20,58.37,2012.8879781420765
Jason.2,North Atlantic,2012-11-20,57.71,2012.8879781420765
Jason.2,North Pacific,2012-11-20,70.91,2012.8879781420765
Jason.2,Pacific Ocean,2012-11-20,38.86,2012.8879781420765
Jason.2,Sea Japan,2012-11-20,63.3,2012.8879781420765
Jason.2,South China,2012-11-20,106.19,2012.8879781420765
Jason.2,Southern Ocean,2012-11-20,30.16,2012.8879781420765
Jason.2,Tropics,2012-11-20,48.65,2012.8879781420765
Jason.2,World,2012-11-20,45.54,2012.8879781420765
Jason.1,Sea Japan,2012-11-21,46.93,2012.8907103825136
Jason.2,Adriatic Sea,2012-11-21,2.43,2012.8907103825136
Jason.2,Yellow Sea,2012-11-21,35.76,2012.8907103825136
Jason.1,Adriatic Sea,2012-11-28,31.89,2012.9098360655737
Jason.2,Andaman Sea,2012-11-29,157.45,2012.9125683060108
Jason.2,Baltic Sea,2012-11-29,81.25,2012.9125683060108
Jason.2,Persian Gulf,2012-11-29,90.93,2012.9125683060108
Jason.2,Sea Okhotsk,2012-11-29,33.62,2012.9125683060108
Jason.1,Atlantic Ocean,2012-11-30,45.35,2012.9153005464482
Jason.1,Bay Bengal,2012-11-30,33.14,2012.9153005464482
Jason.1,Indonesian,2012-11-30,61.41,2012.9153005464482
Jason.1,North Atlantic,2012-11-30,56.69,2012.9153005464482
Jason.1,South China,2012-11-30,89.87,2012.9153005464482
Jason.1,Yellow Sea,2012-11-30,39.31,2012.9153005464482
Jason.2,Arabian Sea,2012-11-30,44.58,2012.9153005464482
Jason.2,Atlantic Ocean,2012-11-30,44.52,2012.9153005464482
Jason.2,Bay Bengal,2012-11-30,39.47,2012.9153005464482
Jason.2,Bering Sea,2012-11-30,26.32,2012.9153005464482
Jason.2,Caribbean Sea,2012-11-30,60.74,2012.9153005464482
Jason.2,Gulf Mexico,2012-11-30,93.36,2012.9153005464482
Jason.2,Indian Ocean,2012-11-30,44.52,2012.9153005464482
Jason.2,Indonesian,2012-11-30,71.88,2012.9153005464482
Jason.2,Mediterranean,2012-11-30,43.93,2012.9153005464482
Jason.2,Nino,2012-11-30,51.37,2012.9153005464482
Jason.2,North Atlantic,2012-11-30,56.51,2012.9153005464482
Jason.2,North Pacific,2012-11-30,56.71,2012.9153005464482
Jason.2,North Sea,2012-11-30,-1.71,2012.9153005464482
Jason.2,Pacific Ocean,2012-11-30,38.36,2012.9153005464482
Jason.2,Sea Japan,2012-11-30,51.4,2012.9153005464482
Jason.2,South China,2012-11-30,88.69,2012.9153005464482
Jason.2,Southern Ocean,2012-11-30,32.66,2012.9153005464482
Jason.2,Tropics,2012-11-30,46.15,2012.9153005464482
Jason.2,World,2012-11-30,43.14,2012.9153005464482
Jason.2,Yellow Sea,2012-11-30,44.26,2012.9153005464482
Jason.1,Arabian Sea,2012-12-01,35.89,2012.9180327868853
Jason.1,Bering Sea,2012-12-01,31.82,2012.9180327868853
Jason.1,Caribbean Sea,2012-12-01,69.02,2012.9180327868853
Jason.1,Gulf Mexico,2012-12-01,83.3,2012.9180327868853
Jason.1,Indian Ocean,2012-12-01,41.18,2012.9180327868853
Jason.1,Mediterranean,2012-12-01,50.38,2012.9180327868853
Jason.1,Nino,2012-12-01,51.06,2012.9180327868853
Jason.1,North Pacific,2012-12-01,56.57,2012.9180327868853
Jason.1,North Sea,2012-12-01,-19.56,2012.9180327868853
Jason.1,Pacific Ocean,2012-12-01,41.2,2012.9180327868853
Jason.1,Sea Japan,2012-12-01,78.73,2012.9180327868853
Jason.1,Sea Okhotsk,2012-12-01,23.31,2012.9180327868853
Jason.1,Southern Ocean,2012-12-01,35.59,2012.9180327868853
Jason.1,Tropics,2012-12-01,46.01,2012.9180327868853
Jason.1,World,2012-12-01,43.66,2012.9180327868853
Jason.2,Adriatic Sea,2012-12-01,58.93,2012.9180327868853
Jason.1,Andaman Sea,2012-12-02,137.81,2012.9207650273224
Jason.1,Baltic Sea,2012-12-02,16.9,2012.9207650273224
Jason.1,Persian Gulf,2012-12-02,111.33,2012.9207650273224
Jason.2,Baltic Sea,2012-12-08,-14.55,2012.9371584699454
Jason.2,Andaman Sea,2012-12-09,161.25,2012.9398907103825
Jason.2,Bay Bengal,2012-12-09,48.17,2012.9398907103825
Jason.2,Bering Sea,2012-12-09,44.22,2012.9398907103825
Jason.2,Mediterranean,2012-12-09,79.73,2012.9398907103825
Jason.2,North Sea,2012-12-09,-52.31,2012.9398907103825
Jason.2,Persian Gulf,2012-12-09,126.53,2012.9398907103825
Jason.2,Sea Japan,2012-12-09,27.2,2012.9398907103825
Jason.2,Sea Okhotsk,2012-12-09,87.62,2012.9398907103825
Jason.1,Yellow Sea,2012-12-10,8.51,2012.9426229508197
Jason.2,Arabian Sea,2012-12-10,54.88,2012.9426229508197
Jason.2,Atlantic Ocean,2012-12-10,37.42,2012.9426229508197
Jason.2,Caribbean Sea,2012-12-10,38.54,2012.9426229508197
Jason.2,Gulf Mexico,2012-12-10,47.96,2012.9426229508197
Jason.2,Indian Ocean,2012-12-10,51.02,2012.9426229508197
Jason.2,Indonesian,2012-12-10,93.58,2012.9426229508197
Jason.2,Nino,2012-12-10,53.57,2012.9426229508197
Jason.2,North Atlantic,2012-12-10,42.91,2012.9426229508197
Jason.2,North Pacific,2012-12-10,58.81,2012.9426229508197
Jason.2,Pacific Ocean,2012-12-10,42.36,2012.9426229508197
Jason.2,South China,2012-12-10,137.49,2012.9426229508197
Jason.2,Southern Ocean,2012-12-10,38.86,2012.9426229508197
Jason.2,Tropics,2012-12-10,47.65,2012.9426229508197
Jason.2,World,2012-12-10,45.04,2012.9426229508197
Jason.2,Yellow Sea,2012-12-10,-7.34,2012.9426229508197
Jason.1,Adriatic Sea,2012-12-11,119.89,2012.9453551912568
Jason.1,Atlantic Ocean,2012-12-11,31.55,2012.9453551912568
Jason.1,Bay Bengal,2012-12-11,39.44,2012.9453551912568
Jason.1,Bering Sea,2012-12-11,41.72,2012.9453551912568
Jason.1,Indian Ocean,2012-12-11,45.88,2012.9453551912568
Jason.1,Mediterranean,2012-12-11,80.08,2012.9453551912568
Jason.1,Nino,2012-12-11,49.36,2012.9453551912568
Jason.1,North Atlantic,2012-12-11,38.19,2012.9453551912568
Jason.1,North Sea,2012-12-11,-52.36,2012.9453551912568
Jason.1,South China,2012-12-11,134.07,2012.9453551912568
Jason.2,Adriatic Sea,2012-12-11,113.23,2012.9453551912568
Jason.1,Andaman Sea,2012-12-12,123.41,2012.948087431694
Jason.1,Arabian Sea,2012-12-12,55.49,2012.948087431694
Jason.1,Baltic Sea,2012-12-12,9.3,2012.948087431694
Jason.1,Caribbean Sea,2012-12-12,39.22,2012.948087431694
Jason.1,Gulf Mexico,2012-12-12,57.7,2012.948087431694
Jason.1,Indonesian,2012-12-12,93.31,2012.948087431694
Jason.1,North Pacific,2012-12-12,60.77,2012.948087431694
Jason.1,Pacific Ocean,2012-12-12,43.7,2012.948087431694
Jason.1,Persian Gulf,2012-12-12,71.83,2012.948087431694
Jason.1,Sea Japan,2012-12-12,36.33,2012.948087431694
Jason.1,Sea Okhotsk,2012-12-12,74.21,2012.948087431694
Jason.1,Southern Ocean,2012-12-12,37.79,2012.948087431694
Jason.1,Tropics,2012-12-12,45.21,2012.948087431694
Jason.1,World,2012-12-12,43.26,2012.948087431694
Jason.1,Baltic Sea,2012-12-18,-17.0,2012.964480874317
Jason.1,South China,2012-12-18,105.87,2012.964480874317
Jason.2,Baltic Sea,2012-12-18,-59.85,2012.964480874317
Jason.1,Adriatic Sea,2012-12-19,50.19,2012.967213114754
Jason.1,Arabian Sea,2012-12-19,41.39,2012.967213114754
Jason.1,Atlantic Ocean,2012-12-19,34.25,2012.967213114754
Jason.1,Bay Bengal,2012-12-19,34.54,2012.967213114754
Jason.1,Bering Sea,2012-12-19,5.32,2012.967213114754
Jason.1,Caribbean Sea,2012-12-19,37.52,2012.967213114754
Jason.1,Gulf Mexico,2012-12-19,29.3,2012.967213114754
Jason.1,Indian Ocean,2012-12-19,40.18,2012.967213114754
Jason.1,Indonesian,2012-12-19,97.91,2012.967213114754
Jason.1,Mediterranean,2012-12-19,80.08,2012.967213114754
Jason.1,Nino,2012-12-19,47.96,2012.967213114754
Jason.1,North Atlantic,2012-12-19,31.29,2012.967213114754
Jason.1,North Pacific,2012-12-19,44.27,2012.967213114754
Jason.1,North Sea,2012-12-19,-66.06,2012.967213114754
Jason.1,Pacific Ocean,2012-12-19,39.2,2012.967213114754
Jason.1,Sea Japan,2012-12-19,15.93,2012.967213114754
Jason.1,Sea Okhotsk,2012-12-19,10.91,2012.967213114754
Jason.1,Southern Ocean,2012-12-19,33.69,2012.967213114754
Jason.1,Tropics,2012-12-19,42.91,2012.967213114754
Jason.1,World,2012-12-19,39.06,2012.967213114754
Jason.1,Yellow Sea,2012-12-19,-3.09,2012.967213114754
Jason.2,Andaman Sea,2012-12-19,90.35,2012.967213114754
Jason.2,Bay Bengal,2012-12-19,46.07,2012.967213114754
Jason.2,Indonesian,2012-12-19,120.18,2012.967213114754
Jason.2,Mediterranean,2012-12-19,80.73,2012.967213114754
Jason.2,North Sea,2012-12-19,-69.91,2012.967213114754
Jason.2,Persian Gulf,2012-12-19,126.73,2012.967213114754
Jason.2,Sea Japan,2012-12-19,27.4,2012.967213114754
Jason.2,Sea Okhotsk,2012-12-19,25.02,2012.967213114754
Jason.2,South China,2012-12-19,124.19,2012.967213114754
Jason.1,Andaman Sea,2012-12-20,87.31,2012.9699453551912
Jason.2,Arabian Sea,2012-12-20,60.78,2012.9699453551912
Jason.2,Atlantic Ocean,2012-12-20,31.02,2012.9699453551912
Jason.2,Bering Sea,2012-12-20,8.12,2012.9699453551912
Jason.2,Caribbean Sea,2012-12-20,30.34,2012.9699453551912
Jason.2,Gulf Mexico,2012-12-20,39.36,2012.9699453551912
Jason.2,Indian Ocean,2012-12-20,47.52,2012.9699453551912
Jason.2,Nino,2012-12-20,45.37,2012.9699453551912
Jason.2,North Atlantic,2012-12-20,33.81,2012.9699453551912
Jason.2,North Pacific,2012-12-20,43.61,2012.9699453551912
Jason.2,Pacific Ocean,2012-12-20,39.56,2012.9699453551912
Jason.2,Southern Ocean,2012-12-20,35.66,2012.9699453551912
Jason.2,Tropics,2012-12-20,45.25,2012.9699453551912
Jason.2,World,2012-12-20,41.04,2012.9699453551912
Jason.2,Yellow Sea,2012-12-20,-3.24,2012.9699453551912
Jason.2,Adriatic Sea,2012-12-21,71.53,2012.9726775956285
Jason.1,Arabian Sea,2012-12-26,56.19,2012.9863387978141
Jason.1,Baltic Sea,2012-12-26,-189.2,2012.9863387978141
Jason.1,Bay Bengal,2012-12-26,28.74,2012.9863387978141
Jason.1,Bering Sea,2012-12-26,-6.98,2012.9863387978141
Jason.1,Indian Ocean,2012-12-26,42.88,2012.9863387978141
Jason.1,Nino,2012-12-26,43.36,2012.9863387978141
Jason.1,North Atlantic,2012-12-26,26.49,2012.9863387978141
Jason.1,North Pacific,2012-12-26,25.47,2012.9863387978141
Jason.1,Pacific Ocean,2012-12-26,38.1,2012.9863387978141
Jason.1,Persian Gulf,2012-12-26,111.93,2012.9863387978141
Jason.1,South China,2012-12-26,125.77,2012.9863387978141
Jason.1,Southern Ocean,2012-12-26,39.19,2012.9863387978141
Jason.1,Tropics,2012-12-26,42.41,2012.9863387978141
Jason.1,World,2012-12-26,38.56,2012.9863387978141
Jason.1,Yellow Sea,2012-12-26,-24.99,2012.9863387978141
Jason.1,Atlantic Ocean,2012-12-27,31.65,2012.9890710382513
Jason.1,Caribbean Sea,2012-12-27,35.12,2012.9890710382513
Jason.1,Gulf Mexico,2012-12-27,27.2,2012.9890710382513
Jason.1,Indonesian,2012-12-27,102.61,2012.9890710382513
Jason.1,Mediterranean,2012-12-27,79.48,2012.9890710382513
Jason.1,North Sea,2012-12-27,-11.26,2012.9890710382513
Jason.1,Sea Japan,2012-12-27,-20.37,2012.9890710382513
Jason.1,Sea Okhotsk,2012-12-27,-24.19,2012.9890710382513
Jason.1,Andaman Sea,2012-12-28,51.51,2012.9918032786886
Jason.2,Baltic Sea,2012-12-28,-216.25,2012.9918032786886
Jason.2,Andaman Sea,2012-12-29,47.85,2012.9945355191257
Jason.2,Bay Bengal,2012-12-29,57.17,2012.9945355191257
Jason.2,Bering Sea,2012-12-29,0.62,2012.9945355191257
Jason.2,Indian Ocean,2012-12-29,49.42,2012.9945355191257
Jason.2,Mediterranean,2012-12-29,73.03,2012.9945355191257
Jason.2,North Sea,2012-12-29,27.09,2012.9945355191257
Jason.2,Persian Gulf,2012-12-29,166.13,2012.9945355191257
Jason.2,Sea Japan,2012-12-29,-42.5,2012.9945355191257
Jason.2,Sea Okhotsk,2012-12-29,-16.98,2012.9945355191257
Jason.2,South China,2012-12-29,148.59,2012.9945355191257
Jason.1,Adriatic Sea,2012-12-30,67.59,2012.9972677595629
Jason.2,Arabian Sea,2012-12-30,55.28,2012.9972677595629
Jason.2,Atlantic Ocean,2012-12-30,29.32,2012.9972677595629
Jason.2,Caribbean Sea,2012-12-30,31.84,2012.9972677595629
Jason.2,Gulf Mexico,2012-12-30,24.86,2012.9972677595629
Jason.2,Indonesian,2012-12-30,115.68,2012.9972677595629
Jason.2,Nino,2012-12-30,46.97,2012.9972677595629
Jason.2,North Atlantic,2012-12-30,22.81,2012.9972677595629
Jason.2,North Pacific,2012-12-30,26.91,2012.9972677595629
Jason.2,Pacific Ocean,2012-12-30,40.26,2012.9972677595629
Jason.2,Southern Ocean,2012-12-30,43.16,2012.9972677595629
Jason.2,Tropics,2012-12-30,44.75,2012.9972677595629
Jason.2,World,2012-12-30,40.74,2012.9972677595629
Jason.2,Yellow Sea,2012-12-30,-68.24,2012.9972677595629
Jason.2,Adriatic Sea,2012-12-31,74.63,2013.0
Jason.1,Adriatic Sea,2013-01-05,-3.91,2013.013698630137
Jason.1,South China,2013-01-05,119.87,2013.013698630137
Jason.1,Arabian Sea,2013-01-06,29.89,2013.0164383561644
Jason.1,Atlantic Ocean,2013-01-06,40.15,2013.0164383561644
Jason.1,Bay Bengal,2013-01-06,34.94,2013.0164383561644
Jason.1,Bering Sea,2013-01-06,14.72,2013.0164383561644
Jason.1,Caribbean Sea,2013-01-06,40.52,2013.0164383561644
Jason.1,Indian Ocean,2013-01-06,49.18,2013.0164383561644
Jason.1,Nino,2013-01-06,38.96,2013.0164383561644
Jason.1,North Atlantic,2013-01-06,21.89,2013.0164383561644
Jason.1,North Pacific,2013-01-06,31.97,2013.0164383561644
Jason.1,Pacific Ocean,2013-01-06,36.1,2013.0164383561644
Jason.1,Persian Gulf,2013-01-06,46.93,2013.0164383561644
Jason.1,Southern Ocean,2013-01-06,51.49,2013.0164383561644
Jason.1,Tropics,2013-01-06,40.21,2013.0164383561644
Jason.1,World,2013-01-06,40.86,2013.0164383561644
Jason.1,Yellow Sea,2013-01-06,-25.99,2013.0164383561644
Jason.1,Andaman Sea,2013-01-07,93.51,2013.0191780821917
Jason.1,Baltic Sea,2013-01-07,84.3,2013.0191780821917
Jason.1,Gulf Mexico,2013-01-07,35.1,2013.0191780821917
Jason.1,Indonesian,2013-01-07,119.31,2013.0191780821917
Jason.1,Mediterranean,2013-01-07,-7.42,2013.0191780821917
Jason.1,North Sea,2013-01-07,126.64,2013.0191780821917
Jason.1,Sea Japan,2013-01-07,-19.17,2013.0191780821917
Jason.1,Sea Okhotsk,2013-01-07,3.01,2013.0191780821917
Jason.2,Baltic Sea,2013-01-07,112.45,2013.0191780821917
Jason.2,Andaman Sea,2013-01-08,109.55,2013.021917808219
Jason.2,Arabian Sea,2013-01-08,42.08,2013.021917808219
Jason.2,Bay Bengal,2013-01-08,45.57,2013.021917808219
Jason.2,Indian Ocean,2013-01-08,46.12,2013.021917808219
Jason.2,Mediterranean,2013-01-08,-23.07,2013.021917808219
Jason.2,Nino,2013-01-08,33.27,2013.021917808219
Jason.2,North Pacific,2013-01-08,37.91,2013.021917808219
Jason.2,North Sea,2013-01-08,113.79,2013.021917808219
Jason.2,Pacific Ocean,2013-01-08,35.26,2013.021917808219
Jason.2,Persian Gulf,2013-01-08,35.03,2013.021917808219
Jason.2,Sea Japan,2013-01-08,8.2,2013.021917808219
Jason.2,Sea Okhotsk,2013-01-08,4.62,2013.021917808219
Jason.2,South China,2013-01-08,110.29,2013.021917808219
Jason.2,Southern Ocean,2013-01-08,48.16,2013.021917808219
Jason.2,Tropics,2013-01-08,39.05,2013.021917808219
Jason.2,World,2013-01-08,39.74,2013.021917808219
Jason.2,Adriatic Sea,2013-01-09,-15.57,2013.0246575342467
Jason.2,Atlantic Ocean,2013-01-09,38.02,2013.0246575342467
Jason.2,Bering Sea,2013-01-09,20.72,2013.0246575342467
Jason.2,Caribbean Sea,2013-01-09,38.54,2013.0246575342467
Jason.2,Gulf Mexico,2013-01-09,31.66,2013.0246575342467
Jason.2,Indonesian,2013-01-09,127.38,2013.0246575342467
Jason.2,North Atlantic,2013-01-09,20.01,2013.0246575342467
Jason.2,Yellow Sea,2013-01-09,-21.64,2013.0246575342467
Jason.1,Adriatic Sea,2013-01-15,27.79,2013.041095890411
Jason.1,South China,2013-01-16,107.67,2013.0438356164384
Jason.1,Arabian Sea,2013-01-17,12.59,2013.0465753424658
Jason.1,Atlantic Ocean,2013-01-17,41.45,2013.0465753424658
Jason.1,Bay Bengal,2013-01-17,30.64,2013.0465753424658
Jason.1,Bering Sea,2013-01-17,9.82,2013.0465753424658
Jason.1,Caribbean Sea,2013-01-17,38.22,2013.0465753424658
Jason.1,Indian Ocean,2013-01-17,26.88,2013.0465753424658
Jason.1,Indonesian,2013-01-17,151.71,2013.0465753424658
Jason.1,Mediterranean,2013-01-17,-5.12,2013.0465753424658
Jason.1,Nino,2013-01-17,31.16,2013.0465753424658
Jason.1,North Atlantic,2013-01-17,17.39,2013.0465753424658
Jason.1,North Pacific,2013-01-17,21.57,2013.0465753424658
Jason.1,Pacific Ocean,2013-01-17,38.9,2013.0465753424658
Jason.1,Sea Japan,2013-01-17,7.93,2013.0465753424658
Jason.1,Southern Ocean,2013-01-17,53.59,2013.0465753424658
Jason.1,Tropics,2013-01-17,36.51,2013.0465753424658
Jason.1,World,2013-01-17,38.16,2013.0465753424658
Jason.1,Yellow Sea,2013-01-17,-41.49,2013.0465753424658
Jason.2,Baltic Sea,2013-01-17,14.35,2013.0465753424658
Jason.1,Andaman Sea,2013-01-18,71.71,2013.0493150684931
Jason.1,Baltic Sea,2013-01-18,-39.4,2013.0493150684931
Jason.1,Gulf Mexico,2013-01-18,22.9,2013.0493150684931
Jason.1,North Sea,2013-01-18,-79.06,2013.0493150684931
Jason.1,Sea Okhotsk,2013-01-18,58.31,2013.0493150684931
Jason.2,Andaman Sea,2013-01-18,67.65,2013.0493150684931
Jason.2,Arabian Sea,2013-01-18,31.98,2013.0493150684931
Jason.2,Atlantic Ocean,2013-01-18,37.82,2013.0493150684931
Jason.2,Bay Bengal,2013-01-18,34.87,2013.0493150684931
Jason.2,Bering Sea,2013-01-18,4.22,2013.0493150684931
Jason.2,Gulf Mexico,2013-01-18,22.56,2013.0493150684931
Jason.2,Indian Ocean,2013-01-18,27.32,2013.0493150684931
Jason.2,Indonesian,2013-01-18,178.28,2013.0493150684931
Jason.2,Mediterranean,2013-01-18,-10.37,2013.0493150684931
Jason.2,Nino,2013-01-18,36.17,2013.0493150684931
Jason.2,North Pacific,2013-01-18,22.61,2013.0493150684931
Jason.2,North Sea,2013-01-18,-71.51,2013.0493150684931
Jason.2,Pacific Ocean,2013-01-18,40.06,2013.0493150684931
Jason.2,Persian Gulf,2013-01-18,-40.17,2013.0493150684931
Jason.2,Sea Japan,2013-01-18,13.9,2013.0493150684931
Jason.2,Sea Okhotsk,2013-01-18,54.02,2013.0493150684931
Jason.2,South China,2013-01-18,121.49,2013.0493150684931
Jason.2,Southern Ocean,2013-01-18,51.76,2013.0493150684931
Jason.2,Tropics,2013-01-18,38.95,2013.0493150684931
Jason.2,World,2013-01-18,38.74,2013.0493150684931
Jason.1,Persian Gulf,2013-01-19,-38.37,2013.0520547945205
Jason.2,Adriatic Sea,2013-01-19,75.43,2013.0520547945205
Jason.2,Caribbean Sea,2013-01-19,29.74,2013.0520547945205
Jason.2,North Atlantic,2013-01-19,11.91,2013.0520547945205
Jason.2,Yellow Sea,2013-01-19,-31.64,2013.0520547945205
Jason.1,Adriatic Sea,2013-01-26,195.19,2013.0712328767124
Jason.1,South China,2013-01-27,75.07,2013.0739726027398
Jason.1,Yellow Sea,2013-01-27,-34.39,2013.0739726027398
Jason.2,Baltic Sea,2013-01-27,-265.05,2013.0739726027398
Jason.1,Andaman Sea,2013-01-28,31.01,2013.0767123287671
Jason.1,Arabian Sea,2013-01-28,45.49,2013.0767123287671
Jason.1,Atlantic Ocean,2013-01-28,40.65,2013.0767123287671
Jason.1,Bay Bengal,2013-01-28,38.44,2013.0767123287671
Jason.1,Bering Sea,2013-01-28,-10.88,2013.0767123287671
Jason.1,Caribbean Sea,2013-01-28,28.42,2013.0767123287671
Jason.1,Gulf Mexico,2013-01-28,5.0,2013.0767123287671
Jason.1,Indian Ocean,2013-01-28,38.48,2013.0767123287671
Jason.1,Indonesian,2013-01-28,170.41,2013.0767123287671
Jason.1,Mediterranean,2013-01-28,101.18,2013.0767123287671
Jason.1,Nino,2013-01-28,35.56,2013.0767123287671
Jason.1,North Atlantic,2013-01-28,18.49,2013.0767123287671
Jason.1,North Pacific,2013-01-28,15.37,2013.0767123287671
Jason.1,North Sea,2013-01-28,-5.56,2013.0767123287671
Jason.1,Pacific Ocean,2013-01-28,39.2,2013.0767123287671
Jason.1,Sea Japan,2013-01-28,21.73,2013.0767123287671
Jason.1,Sea Okhotsk,2013-01-28,36.01,2013.0767123287671
Jason.1,Southern Ocean,2013-01-28,58.99,2013.0767123287671
Jason.1,Tropics,2013-01-28,39.51,2013.0767123287671
Jason.1,World,2013-01-28,41.26,2013.0767123287671
Jason.2,Andaman Sea,2013-01-28,27.75,2013.0767123287671
Jason.2,Arabian Sea,2013-01-28,54.18,2013.0767123287671
Jason.2,Atlantic Ocean,2013-01-28,38.92,2013.0767123287671
Jason.2,Bay Bengal,2013-01-28,54.87,2013.0767123287671
Jason.2,Bering Sea,2013-01-28,-10.08,2013.0767123287671
Jason.2,Caribbean Sea,2013-01-28,13.44,2013.0767123287671
Jason.2,Gulf Mexico,2013-01-28,8.36,2013.0767123287671
Jason.2,Indian Ocean,2013-01-28,37.62,2013.0767123287671
Jason.2,Indonesian,2013-01-28,166.58,2013.0767123287671
Jason.2,Mediterranean,2013-01-28,97.63,2013.0767123287671
Jason.2,Nino,2013-01-28,33.07,2013.0767123287671
Jason.2,North Pacific,2013-01-28,14.31,2013.0767123287671
Jason.2,North Sea,2013-01-28,-4.01,2013.0767123287671
Jason.2,Pacific Ocean,2013-01-28,37.26,2013.0767123287671
Jason.2,Persian Gulf,2013-01-28,62.13,2013.0767123287671
Jason.2,Sea Japan,2013-01-28,34.9,2013.0767123287671
Jason.2,Sea Okhotsk,2013-01-28,36.92,2013.0767123287671
Jason.2,South China,2013-01-28,91.09,2013.0767123287671
Jason.2,Southern Ocean,2013-01-28,57.76,2013.0767123287671
Jason.2,Tropics,2013-01-28,38.95,2013.0767123287671
Jason.2,World,2013-01-28,39.94,2013.0767123287671
Jason.1,Baltic Sea,2013-01-29,-263.3,2013.0794520547945
Jason.1,Persian Gulf,2013-01-29,49.73,2013.0794520547945
Jason.2,Adriatic Sea,2013-01-29,177.23,2013.0794520547945
Jason.2,North Atlantic,2013-01-29,12.51,2013.0794520547945
Jason.2,Yellow Sea,2013-01-29,-25.14,2013.0794520547945
Jason.1,Baltic Sea,2013-02-04,-125.5,2013.0958904109589
Jason.1,Bay Bengal,2013-02-04,73.84,2013.0958904109589
Jason.1,North Atlantic,2013-02-04,15.19,2013.0958904109589
