,Numeric_date,Value
953,-73.90065049999998,249.93957236494836
954,-74.29747216666668,239.34140543854346
955,-74.74673599999997,238.01317290414426
956,-75.1064805,231.68344444807624
957,-75.66591499999998,224.91795384960736
958,-76.130753,226.64717080896844
959,-76.55794999999998,224.1427524434798
960,-77.01954013333334,227.2993454606292
961,-77.46036299999999,229.25533496544978
962,-77.92775800000001,234.74268285165846
963,-78.38036249999998,230.60058478694174
964,-78.77178550000001,233.92301778529907
965,-79.25694249999998,230.32953997112173
966,-79.76143100000002,234.13416436720672
967,-80.11879049999997,238.88896579028287
968,-80.57671920000001,240.87295493897983
969,-81.03826099999998,246.32246412221588
970,-81.60411216666667,247.1003682352176
971,-81.99089999999997,250.78745315401204
972,-82.40743850000001,243.16072770547603
973,-82.98676899999997,238.42310352799862
974,-83.41746933333334,234.68610329976863
975,-83.9406938333333,228.7630419503089
976,-84.54832453333334,223.37741662402166
977,-85.07763600000001,221.05561058442584
978,-85.63117999999999,223.62974404078184
979,-86.18618,217.8009629500103
980,-86.75104959999997,223.98941409211108
981,-87.29471600000001,227.3783735355835
982,-87.74625753333332,228.87834564758057
983,-88.36729400000002,229.73738145870655
984,-88.884015,231.55865048827815
985,-89.49503066666668,231.12075636405777
986,-89.999738,233.74184029367558
987,-90.71781750000002,232.45568865935815
988,-91.4747096,235.1600042216258
989,-91.87321366666667,238.20709532731436
990,-92.61854833333331,242.40636016295775
991,-93.28411400000002,242.91411717720837
992,-93.97148316666664,246.19646528867355
993,-94.52488033333334,245.7647295013877
994,-95.32089099999999,242.35406601147713
995,-95.97746450000001,239.85849997327506
996,-96.63372399999999,243.17988778616598
997,-97.41142233333335,242.98971287919505
998,-98.12684966666664,245.62557787811392
999,-98.59317833333334,247.872113110669
1000,-99.37567500000002,244.762424566832
1001,-100.02188500000001,240.0715355271941
1002,-100.81477666666665,237.07327561500702
1003,-101.35874000000003,240.68407213384208
1004,-102.32433333333334,247.76162928794554
1005,-102.3812290909091,238.88
1006,-103.01644545454546,242.36
1007,-103.55714848484848,248.78
1008,-104.03987272727274,257.58
1009,-104.30637575757576,241.4
1010,-104.41825454545454,244.83
1011,-105.02481818181818,240.34
1012,-106.45190909090908,236.43
1013,-107.17941818181818,244.44
1014,-107.8899696969697,244.13
1015,-108.60536363636363,246.69
1016,-109.92680000000001,257.93
1017,-110.68606060606062,256.79
1018,-110.99172727272727,263.12
1019,-111.16926969696969,264.75
1020,-111.72863636363635,260.58
1021,-112.3,267.9
1022,-112.86539393939394,275.07
1023,-113.49667272727272,276.96
1024,-113.95857575757576,273.16
1025,-114.52557575757577,273.63
1026,-115.23555454545453,274.03
1027,-115.66936363636363,274.98
1028,-116.70826969696968,277.72
1029,-117.29251515151515,267.74
1030,-117.7655,274.59
1031,-118.19412121212122,268.73
1032,-118.59290909090909,276.82
1033,-119.47601515151517,279.48
1034,-119.8919696969697,276.61
1035,-120.15000181818182,278.25
1036,-120.34236363636363,279.0
1037,-121.06395454545455,279.16
1038,-121.68090909090908,274.6
1039,-122.00948484848485,275.87
1040,-122.45451515151515,281.54
1041,-122.86745454545455,275.52
1042,-123.34263333333334,276.81
1043,-124.06370303030303,275.15
1044,-124.74990909090909,273.02
1045,-125.0120303030303,274.93
1046,-125.36383030303031,275.78
1047,-125.5535496969697,276.88
1048,-126.07447636363636,276.03
1049,-126.22266666666667,280.72
1050,-126.51672727272727,285.76
1051,-126.928,271.08
1052,-127.12803636363637,268.44
1053,-127.70563636363637,260.61
1054,-128.42303030303032,251.84
1055,-128.86836363636363,250.84
1056,-129.3722,241.13
1057,-130.02624242424244,232.28
1058,-130.7598787878788,228.0
1059,-130.98195757575758,224.63
1060,-131.82580606060606,222.74
1061,-132.57227878787882,212.43
1062,-134.61554545454544,203.74
1063,-135.81342424242422,199.18
1064,-136.884296969697,198.55
1065,-137.99996969696966,192.75
1066,-140.4105618181818,196.51
1067,-141.7013,194.59
1068,-142.8495909090909,196.02
1069,-144.15824363636366,193.59
1070,-146.28346545454545,195.81
1071,-147.51614545454547,201.78
1072,-148.64488484848488,202.51
1073,-149.49485454545453,202.35
1074,-151.82465757575758,198.78
1075,-152.9391272727273,196.3
1076,-154.3568181818182,189.38
1077,-156.716,189.0
1078,-157.766,185.5
1079,-158.20499999999998,187.5
1080,-161.908,204.3
1081,-162.38465000000002,196.5
1082,-164.193,191.6
1083,-164.83400000000003,190.1
1084,-165.9641,186.7
1085,-166.7955,183.8
1086,-167.56440000000003,196.6
1087,-169.989,197.8
1088,-172.492,197.7
1089,-173.88335,196.0
1090,-174.903,190.3
1091,-175.58392500000002,189.4
1092,-175.7795,190.1
1093,-177.923,207.7
1094,-179.352,213.2
1095,-180.246,217.7
1096,-181.30799999999996,198.1
1097,-182.421,199.7
1098,-184.461,203.4
1099,-186.487,210.7
1100,-187.8565,231.3
1101,-189.3045,231.4
1102,-190.01407500000002,220.3
1103,-191.1245,218.0
1104,-193.17650000000003,226.5
1105,-193.8495,220.0
1106,-195.63735000000003,226.4
1107,-196.37745,241.2
1108,-196.988,242.6
1109,-199.802,250.9
1110,-200.7945,239.1
1111,-201.892,247.6
1112,-203.25327500000003,244.4
1113,-203.62575499999997,231.9
1114,-203.994575,232.2
1115,-204.40993499999996,228.6
1116,-204.94684999999998,226.3
1117,-205.2903,229.4
1118,-205.67289000000002,231.4
1119,-206.158775,238.1
1120,-206.32452500000002,237.2
1121,-206.87157,230.0
1122,-207.132255,240.5
1123,-207.49504000000002,242.2
1124,-208.016085,244.6
1125,-208.22517000000002,243.9
1126,-208.88206500000004,247.2
1127,-209.108465,252.0
1128,-209.627835,246.9
1129,-210.128745,239.5
1130,-210.583075,257.4
1131,-211.38035,243.4
1132,-212.20881,251.2
1133,-213.13074499999996,241.4
1134,-213.96233999999995,240.3
1135,-214.35614999999999,242.6
1136,-214.91496499999997,247.5
1137,-215.465635,251.7
1138,-215.74496000000002,251.1
1139,-216.25078499999998,245.3
1140,-217.117605,240.5
1141,-218.98561500000002,214.1
1142,-219.74745999999996,216.1
1143,-220.58957500000005,207.1
1144,-221.17903499999997,208.8
1145,-222.32150500000003,205.6
1146,-224.30982500000005,203.3
1147,-224.89983500000002,215.7
1148,-225.76997500000004,235.5
1149,-226.48941499999998,234.5
1150,-226.81699000000003,233.1
1151,-227.62204500000004,224.5
1152,-229.17966,232.4
1153,-230.24176999999997,233.9
1154,-230.90606,241.6
1155,-234.04085500000002,245.2
1156,-234.47600500000001,252.1
1157,-234.90079999999998,241.4
1158,-235.441655,247.4
1159,-235.95553000000004,243.1
1160,-236.47533500000003,239.1
1161,-237.05826000000002,245.6
1162,-237.43703500000004,245.8
1163,-237.78866,247.4
1164,-238.24036500000003,252.8
1165,-239.383045,259.7
1166,-239.90539999999996,263.2
1167,-240.73546000000002,279.0
1168,-241.18851999999998,280.2
1169,-242.17176500000002,263.7
1170,-242.632335,252.3
1171,-243.10701000000003,249.9
1172,-243.614,236.7
1173,-244.23881000000006,230.4
1174,-244.92048500000004,219.4
1175,-247.14987000000005,214.7
1176,-249.44057000000004,200.2
1177,-250.18225500000003,213.9
1178,-251.00372000000007,195.4
1179,-251.80668000000006,196.7
1180,-252.63710500000008,195.4
1181,-254.34865999999997,199.0
1182,-255.11058500000004,201.9
1183,-255.95806500000006,204.0
1184,-257.44689500000004,203.9
1185,-258.94424000000004,209.6
1186,-259.34392,205.7
1187,-260.10457500000007,208.9
1188,-260.86709500000006,214.6
1189,-262.63376000000005,228.1
1190,-264.1844500000001,199.9
1191,-265.057,211.7
1192,-266.30783,188.7
1193,-267.0455,187.2
1194,-267.99047,194.2
1195,-269.0860350000001,198.8
1196,-270.19964000000004,184.7
1197,-271.2158300000001,190.4
1198,-272.2140750000001,193.9
1199,-273.20463500000005,194.1
1200,-274.3077150000001,198.4
1201,-275.4930000000001,193.2
1202,-276.6409050000001,202.2
1203,-277.6690450000001,204.5
1204,-278.60895,211.0
1205,-279.45074000000005,215.3
1206,-280.64288999999997,223.7
1207,-282.48468,231.3
1208,-283.98132000000004,228.0
1209,-284.6599550000001,226.4
1210,-285.49386,231.4
1211,-285.87005000000005,230.4
1212,-286.336425,231.0
1213,-288.2345,234.9
1214,-288.91379000000006,220.4
1215,-289.61287000000004,217.1
1216,-290.86831000000006,207.6
1217,-291.70074000000005,206.0
1218,-292.50529000000006,206.7
1219,-293.414225,212.7
1220,-294.8788650000001,213.1
1221,-296.75461500000006,217.1
1222,-297.42628,224.4
1223,-298.16586500000005,231.0
1224,-299.075615,236.1
1225,-300.13419000000005,239.0
1226,-301.16600000000005,236.0
1227,-302.15092000000004,240.2
1228,-303.14981000000006,240.7
1229,-303.8281500000001,250.2
1230,-304.631115,248.6
1231,-305.51326500000005,244.8
1232,-306.37570000000005,225.8
1233,-307.47373,227.8
1234,-308.060975,226.2
1235,-308.8261000000001,233.2
1236,-309.72002499999996,237.8
1237,-310.64343,239.0
1238,-311.39312500000005,241.9
1239,-312.10185,251.6
1240,-312.88621000000006,256.7
1241,-313.70751500000006,257.1
1242,-314.50071999999994,246.8
1243,-315.19987000000003,272.6
1244,-315.982545,251.6
1245,-316.902595,245.2
1246,-317.8796600000001,233.4
1247,-318.9663350000001,255.8
1248,-319.8674450000001,249.2
1249,-321.43334500000003,257.2
1250,-322.216915,260.4
1251,-323.0574050000001,260.3
1252,-323.873,260.5
1253,-324.6410900000001,266.2
1254,-325.48583499999995,264.0
1255,-326.1368100000001,266.1
1256,-326.82075000000003,270.1
1257,-327.46429,271.9
1258,-328.1033250000001,275.1
1259,-329.34355000000005,265.0
1260,-330.19411500000007,271.7
1261,-330.84862000000004,272.6
1262,-331.55008999999995,273.1
1263,-332.04755500000005,282.4
1264,-332.39949500000006,289.1
1265,-332.593885,288.4
1266,-333.15230500000007,298.6
1267,-333.7575100000001,278.1
1268,-334.42753999999996,285.8
1269,-334.91781999999995,278.6
1270,-335.56667000000004,270.5
1271,-336.2635000000001,255.7
1272,-337.04143500000004,241.9
1273,-338.0338900000001,239.6
1274,-338.78508000000005,234.2
1275,-340.8415600000001,250.1
1276,-341.97358500000007,200.7
1277,-343.0508500000001,205.2
1278,-344.370905,204.8
1279,-345.5948050000001,211.9
1280,-347.1890850000001,220.3
1281,-349.7263450000001,221.1
1282,-351.22459499999997,216.2
1283,-352.4629750000001,209.4
1284,-353.8677699999999,209.2
1285,-357.0603800000001,193.0
1286,-358.73384000000016,186.1
1287,-360.6176,185.8
1288,-363.24023000000017,201.2
1289,-366.1159,206.3
1290,-369.43587000000014,201.9
1291,-371.50761500000004,199.9
1292,-373.25459999999987,214.7
1293,-375.0848800000001,224.6
1294,-376.81024000000014,229.6
1295,-380.9814849999999,227.0
1296,-382.6074450000001,240.0
1297,-384.3337100000001,239.1
1298,-385.8748150000001,246.8
1299,-387.46020500000014,245.8
1300,-390.3372499999999,258.1
1301,-391.02715151515144,259.5
1302,-392.0536909090909,273.6
1303,-392.9561030303031,260.7
1304,-396.3251272727272,276.3
1305,-397.9761636363636,277.1
1306,-398.76008484848495,283.2
1307,-400.19091515151507,283.1
1308,-400.90983636363643,275.7
1309,-402.363296969697,276.5
1310,-403.11263030303024,280.5
1311,-404.59280000000007,279.6
1312,-405.3324969696969,285.6
1313,-406.86871515151523,284.5
1314,-407.6482363636363,274.7
1315,-408.5038,282.6
1316,-409.39796969696965,283.5
1317,-411.30865454545454,274.9
1318,-412.2608606060605,264.9
1319,-413.229593939394,271.6
1320,-413.99560606060606,276.4
1321,-414.47531515151513,271.7
1322,-415.49044242424236,273.4
1323,-416.0067818181817,271.8
1324,-416.5553030303029,274.6
1325,-417.6257818181819,273.7
1326,-418.1837636363636,271.2
1327,-418.75176363636353,273.8
1328,-419.96214545454546,268.6
1329,-420.5826545454545,266.4
1330,-421.27549696969703,270.6
1331,-422.5577454545457,267.7
1332,-423.18226060606054,268.3
1333,-423.7909090909091,270.8
1334,-424.28727272727275,270.0
1335,-424.6715636363636,265.4
1336,-425.2049636363636,255.3
1337,-425.9913999999998,252.1
1338,-426.89020000000016,248.2
1339,-427.22836363636384,242.5
1340,-429.07376363636365,219.7
1341,-430.2293090909094,227.2
1342,-431.90029696969685,211.5
1343,-432.42907272727274,207.6
1344,-433.98969090909105,209.8
1345,-435.5354181818178,207.5
1346,-437.11341818181796,200.3
1347,-438.7095818181819,201.7
1348,-440.280775757576,201.3
1349,-441.8946484848488,202.0
1350,-443.38172727272735,199.1
1351,-445.2691818181818,201.1
1352,-446.5091818181816,203.5
1353,-447.62103636363656,208.1
1354,-448.6928909090911,201.7
1355,-449.7972787878788,201.2
1356,-450.78583636363646,204.9
1357,-451.8256424242424,201.9
1358,-452.9143090909089,198.4
1359,-454.05161212121175,193.3
1360,-455.16443636363647,192.5
1361,-455.79512727272737,199.1
1362,-456.2582909090909,204.3
1363,-456.84400606060615,203.3
1364,-457.2615515151518,208.3
1365,-458.3022121212121,202.4
1366,-459.33606060606064,195.5
1367,-460.46410303030314,190.7
1368,-461.5766484848482,194.4
1369,-462.64947272727255,199.9
1370,-463.3153636363636,205.2
1371,-463.6517272727272,210.0
1372,-464.68229696969695,208.1
1373,-465.75664242424244,204.4
1374,-466.9277090909092,203.4
1375,-468.0901272727275,205.5
1376,-468.7759757575755,206.5
1377,-469.250793939394,215.5
1378,-469.87453333333343,218.7
1379,-470.3130666666664,229.2
1380,-470.9132727272727,232.7
1381,-471.2678181818181,243.7
1382,-471.8508484848487,243.9
1383,-472.1423636363638,245.6
1384,-473.02410909090935,241.2
1385,-473.9752000000002,233.1
1386,-474.9997999999998,232.8
1387,-475.9910000000001,236.6
1388,-476.9424606060604,239.1
1389,-477.45295151515137,236.5
1390,-477.8256909090907,231.3
1391,-478.3782969696968,220.8
1392,-478.7766848484848,218.8
1393,-479.7129636363636,223.8
1394,-480.63096363636384,223.4
1395,-481.4453818181817,227.3
1396,-482.22978787878804,231.4
1397,-482.9861818181817,231.4
1398,-483.71752121212114,231.2
1399,-484.44867272727265,233.0
1400,-485.1792545454547,232.9
1401,-485.8980666666667,231.3
1402,-486.61545454545467,237.1
1403,-487.35209090909075,242.0
1404,-487.769793939394,240.9
1405,-488.07629090909086,252.8
1406,-488.54490909090913,249.3
1407,-488.7839515151515,242.6
1408,-489.5010787878788,243.3
1409,-490.2045454545456,246.7
1410,-490.9137757575757,243.7
1411,-491.64310909090926,239.7
1412,-492.3503939393939,239.1
1413,-493.07412727272737,238.3
1414,-493.7756909090908,238.5
1415,-494.4940666666664,237.6
